,StateName,FullName
SADD,Illinois,Spickard-Marshall
SADD,Illinois,Rockford Memorial Hospital
SADD,Illinois,St Anthony Medical Center
SADD,Illinois,Ingersoll
SADD,Illinois,Chicago/Rockford Intl
SADD,Illinois,Cottonwood
SADD,Illinois,Trinity Medical Center - Rock Island
SADD,Illinois,Compass Rose
SADD,Illinois,Blackhawk Farms Raceway Llc
SADD,Illinois,Mc Curdy Strip
SADD,Illinois,Steel Supply
SADD,Illinois,Clarke
SADD,Illinois,Henderson
SADD,Illinois,Rockenbach
SADD,Illinois,Adams Pvt
SADD,Illinois,Schuy-Rush
SADD,Illinois,Kuebler Rla
SADD,Illinois,St Louis Metro-East/Shafer Field
SADD,Illinois,Routh
SADD,Illinois,Busboom Rla
SADD,Illinois,Salem-Leckrone
SADD,Illinois,Salem Township Hospital
SADD,Illinois,Woodlake Landing
SADD,Illinois,Gord
SADD,Illinois,Hospital
SADD,Illinois,Hemmingsen
SADD,Illinois,Johnson
SADD,Illinois,Tri-Township
SADD,Illinois,Deckert
SADD,Illinois,Spring Brook
SADD,Illinois,Howard
SADD,Illinois,Litchfield Rla
SADD,Illinois,Igoe
SADD,Illinois,Edwin G. Bennett
SADD,Illinois,Shelby County
SADD,Illinois,Shelby Memorial Hospital
SADD,Illinois,Zoomer Field
SADD,Illinois,Cwian Field
SADD,Illinois,Weihler
SADD,Illinois,Koch
SADD,Illinois,Loeppert Cpl Aero
SADD,Illinois,Hildreth Air Park
SADD,Illinois,Mcdowell
SADD,Illinois,Genesis Medical Center - Illini Campus
SADD,Illinois,George
SADD,Illinois,Walnut Creek
SADD,Illinois,Miller
SADD,Illinois,Turner
SADD,Illinois,Leigh Farm
SADD,Illinois,Sparta Community-Hunter Field
SADD,Illinois,Lincoln Land Community College
SADD,Illinois,Memorial Medical Center - Springfield
SADD,Illinois,St Johns Hospital
SADD,Illinois,Il Emergency Operations Center
SADD,Illinois,Abraham Lincoln Capital
SADD,Illinois,Pillow Hill
SADD,Illinois,Richardson Field
SADD,Illinois,St Margarets Hospital
SADD,Illinois,Willhoit
SADD,Illinois,Community Memorial Hospital
SADD,Illinois,Whiteside Co Arpt-Jos H Bittorf Fld
SADD,Illinois,Cgh Medical Center
SADD,Illinois,Stutzke
SADD,Illinois,Ranken
SADD,Illinois,Staton
SADD,Illinois,Home Free
SADD,Illinois,Hep Cats
SADD,Illinois,Thrifty Acres
SADD,Illinois,Stillman Fire
SADD,Illinois,Wichman
SADD,Illinois,Stockton
SADD,Illinois,Providence Place Field
SADD,Illinois,Mc Christy
SADD,Illinois,Wilts
SADD,Illinois,Rothrock
SADD,Illinois,St Mary's Hospital - Streator
SADD,Illinois,Durbin
SADD,Illinois,Curless
SADD,Illinois,Il Dept Of Corrections/Lawrence County
SADD,Illinois,Willadae Farms
SADD,Illinois,Colonial Acres
SADD,Illinois,Richmond
SADD,Illinois,Village Of Tamms
SADD,Illinois,Tamms Correctional Center
SADD,Illinois,Harms Airstrip
SADD,Illinois,Taylorville Muni
SADD,Illinois,Taylorville Memorial Hospital
SADD,Illinois,Rash
SADD,Illinois,Herren
SADD,Illinois,Cloverleaf Ranch
SADD,Illinois,Webster
SADD,Illinois,Gordon Brown
SADD,Illinois,Tuscola
SADD,Illinois,Shawnee Community College
SADD,Illinois,Il State Police  District 22
SADD,Illinois,Lynn
SADD,Illinois,Hilbert's Funny Farm
SADD,Illinois,Sky Soaring
SADD,Illinois,Hugh Van Voorst
SADD,Illinois,Day Aero-Place
SADD,Illinois,Carle Hospital
SADD,Illinois,County Emerg Svcs/Disaster Agcy
SADD,Illinois,Frasca Field
SADD,Illinois,Sullivan Field
SADD,Illinois,Vandalia Muni
SADD,Illinois,Fayette County Hospital
SADD,Illinois,Illinois Wing & Rotor
SADD,Illinois,Young
SADD,Illinois,Holzwarth Flying Service
SADD,Illinois,Geldean
SADD,Illinois,Woodley 2
SADD,Illinois,Thorp
SADD,Illinois,Jan Knipe
SADD,Illinois,Cornerstone
SADD,Illinois,Monroe County Ambulance Service
SADD,Illinois,Wade
SADD,Illinois,Braden Farms
SADD,Illinois,Iroquois Memorial Hospital
SADD,Illinois,Songwood Inn
SADD,Illinois,Dietchweiler
SADD,Illinois,Percival Springs
SADD,Illinois,Vista Medical Center West
SADD,Illinois,Vista Medical Center-East
SADD,Illinois,Foote
SADD,Illinois,Gehant
SADD,Illinois,Delhotal
SADD,Illinois,Bernardin
SADD,Illinois,Butler Hill Rla
SADD,Illinois,Williamson
SADD,Illinois,Miners Memorial Health Center
SADD,Illinois,Bock Farms
SADD,Illinois,Midwest
SADD,Illinois,Central Dupage Hospital
SADD,Illinois,Sills-Anderson
SADD,Illinois,Mitek
SADD,Illinois,Hoehn Rla
SADD,Illinois,Lambdins Field
SADD,Illinois,Ware-Wolf Lake
SADD,Illinois,Hunter
SADD,Illinois,Memorial Medical Center - Woodstock
SADD,Illinois,Hausmann
SADD,Illinois,Meaker Rla
SADD,Illinois,Tri-County
SADD,Illinois,Rush Copley Emergency Center
SADD,Illinois,Herbert C. Maas
SADD,Indiana,Gm
SADD,Indiana,Marshall Field
SADD,Indiana,Woodcock
SADD,Indiana,Chuck's
SADD,Indiana,Finney's Airpark
SADD,Indiana,Alexandria
SADD,Indiana,Pippenger
SADD,Indiana,Marcidale
SADD,Indiana,Burk Personal Use
SADD,Indiana,Community Hospital
SADD,Indiana,Anderson Muni-Darlington Field
SADD,Indiana,Tri-State Steuben County
SADD,Indiana,Cameron Hospital
SADD,Indiana,Crooked Lake
SADD,Indiana,Lake James
SADD,Indiana,Lake Pleasant
SADD,Indiana,Lake Gage
SADD,Indiana,Strebig
SADD,Indiana,Pigeon
SADD,Indiana,Ward
SADD,Indiana,Skyridge
SADD,Indiana,Cruzan Field
SADD,Indiana,Confer's Place
SADD,Indiana,Dick's Strip
SADD,Indiana,Scott Field
SADD,Indiana,Bee-Acre Farm Strip
SADD,Indiana,Riley Fld
SADD,Indiana,De Kalb County
SADD,Indiana,Dekalb Memorial Hospital
SADD,Indiana,Mooney Field
SADD,Indiana,Indiana University Health West Hospital
SADD,Indiana,Way West
SADD,Indiana,Thorn Field
SADD,Indiana,Bronson
SADD,Indiana,Kephart Field
SADD,Indiana,Batesville
SADD,Indiana,Dammon
SADD,Indiana,Virgil I Grissom Muni
SADD,Indiana,Bedford Medical Center
SADD,Indiana,Cooper
SADD,Indiana,Ellis Fly-In
SADD,Indiana,Shawnee Field
SADD,Indiana,Monroe County
SADD,Indiana,Indiana University Health Bloomington
SADD,Indiana,Lake Monroe
SADD,Indiana,Miller
SADD,Indiana,Grandlienard-Hogg
SADD,Indiana,Wells County Sheriff's Dept
SADD,Indiana,Gray
SADD,Indiana,Williams
SADD,Indiana,Cardinals Nest
SADD,Indiana,Boonville
SADD,Indiana,Cornell
SADD,Indiana,Rust's Landing
SADD,Indiana,Arrowhead Farm
SADD,Indiana,Ball Field
SADD,Indiana,St. Vincent Clay Hospital
SADD,Indiana,Brazil Clay County
SADD,Indiana,Volmedics
SADD,Indiana,Turner Farms
SADD,Indiana,Unsicker
SADD,Indiana,Creighton
SADD,Indiana,Birkey Private
SADD,Indiana,Hackbarth
SADD,Indiana,Bremen Community Hospital
SADD,Indiana,Hatfield
SADD,Indiana,Shultz /Private/
SADD,Indiana,Brookville Reservoir
SADD,Indiana,Fuller Field
SADD,Indiana,Newby Landing
SADD,Indiana,Caldwell Field
SADD,Indiana,Boyer Flight Park
SADD,Indiana,Greuter Field
SADD,Indiana,Brush Creek
SADD,Indiana,Byrne Field
SADD,Indiana,Ferrell
SADD,Indiana,Ridgway Flying Service
SADD,Indiana,Small Field
SADD,Indiana,Rider Private
SADD,Indiana,Raceway
SADD,Indiana,Squaw Creek
SADD,Indiana,Eickholtz
SADD,Indiana,Oakes Field
SADD,Indiana,Bodin
SADD,Indiana,Green Field
SADD,Indiana,Tropria
SADD,Indiana,Resler
SADD,Indiana,Mc Gill
SADD,Indiana,Holiday Inn Lakeview
SADD,Indiana,Booe
SADD,Indiana,Clear Lake
SADD,Indiana,Clear Lake
SADD,Indiana,East Clear
SADD,Indiana,Clinton
SADD,Indiana,Union Hospital Clinton
SADD,Indiana,Clover Knoll
SADD,Indiana,Sanders Gyroport
SADD,Indiana,Plew
SADD,Indiana,Homestead
SADD,Indiana,Gordon
SADD,Indiana,Wigent
SADD,Indiana,Terry's
SADD,Indiana,Columbus Muni
SADD,Indiana,Columbus Rgnl Hospital
SADD,Indiana,Strietelmeier Flying Field
SADD,Indiana,Mettel Field
SADD,Indiana,Squires
SADD,Indiana,Nulltown Wingnuts
SADD,Indiana,Converse
SADD,Indiana,Rice Private
SADD,Indiana,Crawfordsville Muni
SADD,Indiana,St Clare Medical Center
SADD,Indiana,Ropkey Field
SADD,Indiana,Parker Field
SADD,Indiana,St Anthony
SADD,Indiana,Van De Mark
SADD,Indiana,I & C Field
SADD,Indiana,Ddt Field
SADD,Indiana,Lake Maxinkuckee
SADD,Indiana,Jr's
SADD,Indiana,Meadors Field
SADD,Indiana,Hendricks Community Hospital
SADD,Indiana,Dragons Den
SADD,Indiana,J & S Field
SADD,Indiana,Blomenberg
SADD,Indiana,Gage
SADD,Indiana,Adams Co Memorial Hospital
SADD,Indiana,Snider Field
SADD,Indiana,Bandmill Field
SADD,Indiana,De Ford
SADD,Indiana,Delphi Muni
SADD,Indiana,St Margaret Mercy Hospital
SADD,Indiana,Rheude
SADD,Indiana,Horizon Field
SADD,Indiana,Robinson Airpark
SADD,Indiana,Norwood
SADD,Indiana,Mishawaka Pilots Club
SADD,Indiana,Elkhart Muni
SADD,Indiana,Patrum Field
SADD,Indiana,Pam's Place
SADD,Indiana,Roberson
SADD,Indiana,Evansville Rgnl
SADD,Indiana,Deaconess Hospital
SADD,Indiana,Executive Inn
SADD,Indiana,St Mary's Medical Center
SADD,Indiana,Skylane
SADD,Indiana,Plugger
SADD,Indiana,Kester Fly Inn
SADD,Indiana,Shure
SADD,Indiana,Pruss
SADD,Indiana,Oleo
SADD,Indiana,Farm Strip
SADD,Indiana,Flora Muni
SADD,Indiana,Fort Benjamin Harrison Helipad
SADD,Indiana,Smith Field
SADD,Indiana,Parkview Memorial Hospital
SADD,Indiana,St Joseph Medical Center
SADD,Indiana,Adderly's Pad
SADD,Indiana,The Lutheran Hosp Of Indiana
SADD,Indiana,Fort Wayne-District Operations
SADD,Indiana,Dupont Hospital
SADD,Indiana,Parkview Rgnl Medical Center
SADD,Indiana,Fort Wayne Intl
SADD,Indiana,Hollingsworth
SADD,Indiana,Frankfort Muni
SADD,Indiana,Clinton County Fairgrounds
SADD,Indiana,Franklin Flying Field
SADD,Indiana,Canary's
SADD,Indiana,Johnson Memorial Hospital
SADD,Indiana,Woods Field
SADD,Indiana,Stottlemyer
SADD,Indiana,Cherry Hill
SADD,Indiana,Murphy
SADD,Indiana,French Lick Muni
SADD,Indiana,Patoka Reservoir Landing Area
SADD,Indiana,Galveston
SADD,Indiana,Rockey's Air Strip
SADD,Indiana,Gary/Chicago Intl
SADD,Indiana,Police
SADD,Indiana,Northwest Family Hosp
SADD,Indiana,Gessie
SADD,Indiana,Goshen Muni
SADD,Indiana,Shenandoah Flying Fld
SADD,Indiana,Foos Field
SADD,Indiana,C. V.
SADD,Indiana,Dague Strip
SADD,Indiana,Putnam County
SADD,Indiana,Hampton Field
SADD,Indiana,Owens Field
SADD,Indiana,Pope Field
SADD,Indiana,Frost Field
SADD,Indiana,Willis
SADD,Indiana,Willis Airport Site No. 2
SADD,Indiana,Sauer-Harter
SADD,Indiana,Hancock Memorial Hospital
SADD,Indiana,Greensburg Municipal
SADD,Indiana,Schoettmer Farm
SADD,Indiana,Fowler Field /Pvt/
SADD,Indiana,Robinson Field
SADD,Indiana,Griffith-Merrillville
SADD,Indiana,Fifer Field
SADD,Indiana,Wilbur Wright Birthplace
SADD,Indiana,Hagerstown
SADD,Indiana,Winters
SADD,Indiana,Lautzenhiser Airpark
SADD,Indiana,Hamilton Lake
SADD,Indiana,Flying Crown
SADD,Indiana,Escc
SADD,Indiana,Franciscan St Margaret Health - Hammond
SADD,Indiana,Lee Bottom
SADD,Indiana,Lowells Landing
SADD,Indiana,Hook Field
SADD,Indiana,Blackford Community Hospital
SADD,Indiana,Smith Field
SADD,Indiana,Hickory Hills
SADD,Indiana,White's
SADD,Indiana,Renshaw
SADD,Indiana,Thrust Industries
SADD,Indiana,Helton
SADD,Indiana,Carlson Farms
SADD,Indiana,Holt Field
SADD,Indiana,Hobart Sky Ranch
SADD,Indiana,St Mary Medical Center
SADD,Indiana,Johnsons Strawberry Farm
SADD,Indiana,Francis
SADD,Indiana,Webster
SADD,Indiana,Reid-Eash
SADD,Indiana,Huntingburg
SADD,Indiana,Huntington Muni
SADD,Indiana,Bowlin
SADD,Indiana,Beck Pvt
SADD,Indiana,Greenwood Muni
SADD,Indiana,Fort Benjamin Harrison Hospital
SADD,Indiana,Iwc
SADD,Indiana,Roto-Whirl/Holiday
SADD,Indiana,Roto-Whirl/Vantage
SADD,Indiana,Mikelsons
SADD,Indiana,Southport
SADD,Indiana,Methodist Hospital Of In. Inc.
SADD,Indiana,Medical Center
SADD,Indiana,Channel 13
SADD,Indiana,J W Riley Hospital For Children
SADD,Indiana,St Francis Hospital-Southcampus
SADD,Indiana,St Vincent Indianapolis Hospital
SADD,Indiana,Eagle Creek Airpark
SADD,Indiana,Indianapolis Metropolitan
SADD,Indiana,Indianapolis Rgnl
SADD,Indiana,Post-Air
SADD,Indiana,Indianapolis Executive
SADD,Indiana,Indianapolis Downtown
SADD,Indiana,Hendricks County-Gordon Graham Fld
SADD,Indiana,Allison Plant 3
SADD,Indiana,Allsion Plant 5
SADD,Indiana,Allison Plant 8
SADD,Indiana,Methodist Hospital Helistop
SADD,Indiana,Methodist Hospital Nr 2
SADD,Indiana,123 Arcom
SADD,Indiana,Indianapolis Intl
SADD,Indiana,Reimer Aerodrome
SADD,Indiana,Hood Field
SADD,Indiana,Shakamak
SADD,Indiana,Memorial Hospital At Jasper
SADD,Indiana,Clark Rgnl
SADD,Indiana,Kendallville Muni
SADD,Indiana,Parkview Noble Hospital
SADD,Indiana,Kentland Muni
SADD,Indiana,Plummer
SADD,Indiana,Friedrich
SADD,Indiana,Willcox
SADD,Indiana,Wheeler
SADD,Indiana,Singleton's Landing Strip
SADD,Indiana,I U Health Starke Hospital
SADD,Indiana,Starke County
SADD,Indiana,Bickel's Cow Patch
SADD,Indiana,Regional Health System
SADD,Indiana,Hartman Farms Field
SADD,Indiana,Glenndale
SADD,Indiana,Indian Hills Flying Field
SADD,Indiana,St. Joseph Hospital
SADD,Indiana,Kokomo Muni
SADD,Indiana,Cedar Farm
SADD,Indiana,Lou Abbett Farms
SADD,Indiana,Purdue University
SADD,Indiana,Timber House
SADD,Indiana,Wolfelt
SADD,Indiana,Wyandotte
SADD,Indiana,Indiana University Health Arnett
SADD,Indiana,Saint Elizabeth East
SADD,Indiana,Findlay
SADD,Indiana,Ratcliff
SADD,Indiana,Fox Station
SADD,Indiana,Yoder Field
SADD,Indiana,Lagrange Hospital
SADD,Indiana,Lake Village
SADD,Indiana,Foertsch
SADD,Indiana,Lanesville Skyways
SADD,Indiana,Greenridge Rla
SADD,Indiana,Ries
SADD,Indiana,Sherk Field
SADD,Indiana,La Porte Muni
SADD,Indiana,Iv Health La Porte Hospital
SADD,Indiana,Norm's Airpark
SADD,Indiana,Hangar Fly Ultralight Fly Club
SADD,Indiana,Dearborn County Hospital
SADD,Indiana,Boone County
SADD,Indiana,Reinoehl Field
SADD,Indiana,Stettler Strip
SADD,Indiana,Jack Oak
SADD,Indiana,Shearer
SADD,Indiana,Norris Field
SADD,Indiana,Zollinger Strip
SADD,Indiana,Hull
SADD,Indiana,Greene County General Hospital
SADD,Indiana,Morrison Flight Park
SADD,Indiana,Little York
SADD,Indiana,Myers Farm
SADD,Indiana,Haffner
SADD,Indiana,Bergs
SADD,Indiana,Logansport/Cass County
SADD,Indiana,Memorial Hospital
SADD,Indiana,Wietbrock
SADD,Indiana,Lowell
SADD,Indiana,Sutton's Field
SADD,Indiana,Solar Nr 1
SADD,Indiana,Benham
SADD,Indiana,Giltner
SADD,Indiana,The King's Daughters'
SADD,Indiana,Madison Muni
SADD,Indiana,Valhalla
SADD,Indiana,Marion Muni
SADD,Indiana,Lee Farms
SADD,Indiana,Johnson
SADD,Indiana,Sugar Creek Air Park
SADD,Indiana,Twelve Oaks
SADD,Indiana,Jungclaus
SADD,Indiana,Milhon
SADD,Indiana,Mc Daniel's Field
SADD,Indiana,Antonian
SADD,Indiana,Tatertown
SADD,Indiana,Mentone
SADD,Indiana,Heli-Bell Museum
SADD,Indiana,Mann
SADD,Indiana,Shaffer
SADD,Indiana,Nipsco Southlake Complex
SADD,Indiana,Kirk
SADD,Indiana,Michigan City Muni-Phillips Field
SADD,Indiana,St Anthony Hospital
SADD,Indiana,Lewis Airfield
SADD,Indiana,Buell
SADD,Indiana,H R Weisser
SADD,Indiana,St Joseph's Regional Med Cntr Edison Lakes
SADD,Indiana,Nelund Field
SADD,Indiana,Pegasus Farms Airfield
SADD,Indiana,White County
SADD,Indiana,Sutton
SADD,Indiana,Starkey's
SADD,Indiana,Josephs Field
SADD,Indiana,Berling
SADD,Indiana,Kay Air
SADD,Indiana,Hopkins
SADD,Indiana,Donica Field
SADD,Indiana,Zupancic Field
SADD,Indiana,Lewis
SADD,Indiana,Parrish
SADD,Indiana,Zeller Elev Co
SADD,Indiana,Culley Acres
SADD,Indiana,Hilakos
SADD,Indiana,Schroeder Private
SADD,Indiana,Davis Field
SADD,Indiana,Posey Patch
SADD,Indiana,Delaware County Rgnl
SADD,Indiana,Reese
SADD,Indiana,Ball Memorial Hospital
SADD,Indiana,Carroll's Airpark
SADD,Indiana,Diamond P. Field
SADD,Indiana,Community Hospital
SADD,Indiana,Nappanee Muni
SADD,Indiana,Roto-Whirl/Ski World
SADD,Indiana,Professional Arts Building
SADD,Indiana,Jerry W. Humphrey
SADD,Indiana,Hustons
SADD,Indiana,New Castle-Henry Co Muni
SADD,Indiana,Henry County Hospital
SADD,Indiana,Bugtown
SADD,Indiana,Casad Industrial Park
SADD,Indiana,Turkey Run
SADD,Indiana,New Liberty Field
SADD,Indiana,Strip
SADD,Indiana,Holloway Field
SADD,Indiana,Porter Field
SADD,Indiana,Berry Field
SADD,Indiana,Layne Field
SADD,Indiana,Himsel Army Airfield
SADD,Indiana,Irion
SADD,Indiana,Creekside Farm
SADD,Indiana,Galloway
SADD,Indiana,Noblesville
SADD,Indiana,Crawford Field
SADD,Indiana,Chesak
SADD,Indiana,Peterson
SADD,Indiana,Stewarts Green Acres
SADD,Indiana,North Vernon
SADD,Indiana,St Vincent Jennings Hospital
SADD,Indiana,Greener Pastures
SADD,Indiana,Aerobatic Practice
SADD,Indiana,Ed-Air
SADD,Indiana,Orleans
SADD,Indiana,K-9 Korner
SADD,Indiana,Skip's Place
SADD,Indiana,Durflinger
SADD,Indiana,Rusby Field
SADD,Indiana,Jacobi
SADD,Indiana,Paoli Muni
SADD,Indiana,Indiana University Health Paoli Inc
SADD,Indiana,Bluebird
SADD,Indiana,Belknap-Icarus Acres
SADD,Indiana,Hull
SADD,Indiana,Spring Lake
SADD,Indiana,North Lakeland
SADD,Indiana,Foghorn Farms
SADD,Indiana,Peru Muni
SADD,Indiana,Robison
SADD,Indiana,Rush Strip
SADD,Indiana,Mississinewa Reservoir Landing Area
SADD,Indiana,Goodenough
SADD,Indiana,Grissom Arb
SADD,Indiana,Alford Airpark
SADD,Indiana,Solar
SADD,Indiana,Cottingham
SADD,Indiana,Dunbar Field
SADD,Indiana,Psi
SADD,Indiana,Plymouth Muni
SADD,Indiana,Burns Intl Harbor
SADD,Indiana,Midwest Steel
SADD,Indiana,Portage Community Hospital
SADD,Indiana,Flying M
SADD,Indiana,Portland Muni
SADD,Indiana,Ralph E. Koch
SADD,Indiana,Garrett Field
SADD,Indiana,Cooper Field
SADD,Indiana,Ashby
SADD,Indiana,Jasper County
SADD,Indiana,Gilmore
SADD,Indiana,Jasper County Hospital
SADD,Indiana,Culp Farms
SADD,Indiana,Richmond Muni
SADD,Indiana,Reid Hospital
SADD,Indiana,Heck
SADD,Indiana,Rising Sun
SADD,Indiana,Rising Sun
SADD,Indiana,4 Winds Aerodrome
SADD,Indiana,Gerig's Field
SADD,Indiana,Kilsoquah Farm
SADD,Indiana,Fulton County
SADD,Indiana,Butler Fld
SADD,Indiana,Cummings Field
SADD,Indiana,Layden
SADD,Indiana,Rush Memorial Hospital
SADD,Indiana,Stevens Farms
SADD,Indiana,Mcminn
SADD,Indiana,Durham
SADD,Indiana,Koester Field
SADD,Indiana,Hepler
SADD,Indiana,Lockyear
SADD,Indiana,Salem Muni
SADD,Indiana,Hardin
SADD,Indiana,St Vincent Salem Hospital
SADD,Indiana,Archangels Landing
SADD,Indiana,Scottsburg
SADD,Indiana,Wilkerson's
SADD,Indiana,Freeman Muni
SADD,Indiana,Stewart Field
SADD,Indiana,Salsbery
SADD,Indiana,Skeeter Landing
SADD,Indiana,Shelbyville Muni
SADD,Indiana,Nasby
SADD,Indiana,Army Aviation Support Facility
SADD,Indiana,Pherigo
SADD,Indiana,Siefert
SADD,Indiana,Foltz Farm
SADD,Indiana,Windy Knoll
SADD,Indiana,Sheridan
SADD,Indiana,Wolfe Field
SADD,Indiana,Bottoms Brothers
SADD,Indiana,South Bend
SADD,Indiana,Memorial Hospital At South Bend
SADD,Indiana,Chain-O-Lakes
SADD,Indiana,500
SADD,Indiana,Miller
SADD,Indiana,Hilltop
SADD,Indiana,The Last Resort
SADD,Indiana,Felix
SADD,Indiana,Sullivan County
SADD,Indiana,Drake
SADD,Indiana,Roberts Field
SADD,Indiana,Anderson
SADD,Indiana,Wawasee
SADD,Indiana,Lake Wawasee
SADD,Indiana,Perry County Muni
SADD,Indiana,Sky King
SADD,Indiana,Terre Haute Intl-Hulman Field
SADD,Indiana,Union Hospital
SADD,Indiana,Ellison
SADD,Indiana,Tragesser
SADD,Indiana,Baird-Wolford
SADD,Indiana,The Lazy K
SADD,Indiana,Miller Field
SADD,Indiana,Engdahl Farm (Moonstraka)
SADD,Indiana,Mayer
SADD,Indiana,Flying U Ranch
SADD,Indiana,Universal Mine
SADD,Indiana,Gibbons Field
SADD,Indiana,Wyckoff Airstrip
SADD,Indiana,Porter County Rgnl
SADD,Indiana,Porter Memorial Hospital
SADD,Indiana,Songer
SADD,Indiana,Litzinger
SADD,Indiana,Robinson
SADD,Indiana,Roberts
SADD,Indiana,Marchino Field
SADD,Indiana,T & T
SADD,Indiana,Good Samaritan Hospital
SADD,Indiana,Klein
SADD,Indiana,Wabash Muni
SADD,Indiana,Wabash County Hospital Emergency
SADD,Indiana,Eby Field
SADD,Indiana,Whelen
SADD,Indiana,Fischer Field
SADD,Indiana,Dreessen Field
SADD,Indiana,May's Strip
SADD,Indiana,Wilson
SADD,Indiana,Turnpaugh Field
SADD,Indiana,Warsaw Muni
SADD,Indiana,Kosciusko Community Hospital
SADD,Indiana,Tippecanoe
SADD,Indiana,Garber Field
SADD,Indiana,Daviess County
SADD,Indiana,Walker/Rowe Waterloo
SADD,Indiana,Westfield
SADD,Indiana,Wilderness Field
SADD,Indiana,King
SADD,Indiana,Dahnke
SADD,Indiana,Gary Johnson Field
SADD,Indiana,Godahavit
SADD,Indiana,Alley Oop
SADD,Indiana,Horseshoe Casino
SADD,Indiana,Graves Landing Strip
SADD,Indiana,Sommers
SADD,Indiana,Arens Field
SADD,Indiana,Randolph County
SADD,Indiana,Meharry Ag Service
SADD,Indiana,Bass Lake
SADD,Indiana,Winona Lake
SADD,Indiana,Harrier
SADD,Indiana,Stangland
SADD,Indiana,Rex's
SADD,Indiana,Steinman
SADD,Indiana,Air Park Field
SADD,Indiana,Basting
SADD,Indiana,Brenneke
SADD,Indiana,Aero Plaines
SADD,Indiana,Summe Farm
SADD,Kansas,Abilene Muni
SADD,Kansas,Schoolcraft
SADD,Kansas,Reed-Wilsonton
SADD,Kansas,Daniel's Landing
SADD,Kansas,Anthony Muni
SADD,Kansas,Anthony
SADD,Kansas,Wilcox Fld
SADD,Kansas,Anthony Hospital
SADD,Kansas,Argonia Muni
SADD,Kansas,Youvan
SADD,Kansas,Harold Krier Fld
SADD,Kansas,Amelia Earhart
SADD,Kansas,Atwood-Rawlins County City-County
SADD,Kansas,Sills Air Park
SADD,Kansas,Heape Field
SADD,Kansas,Airpark Estates
SADD,Kansas,Brady-Pippin
SADD,Kansas,Augusta Muni
SADD,Kansas,Vinland Valley Aerodrome
SADD,Kansas,Flory /Private/
SADD,Kansas,Maxwell
SADD,Kansas,Hoelting
SADD,Kansas,Neu Field
SADD,Kansas,Walter A Swalley Airpark
SADD,Kansas,Dunn Field
SADD,Kansas,Beaumont Hotel
SADD,Kansas,Rands
SADD,Kansas,Belle Plaine Farms
SADD,Kansas,Belleville Muni
SADD,Kansas,Republic County Hospital
SADD,Kansas,Moritz Memorial
SADD,Kansas,Alderson
SADD,Kansas,Roberts Field
SADD,Kansas,Eagle Field
SADD,Kansas,Lloyd Stearman Field
SADD,Kansas,Taylor
SADD,Kansas,Lucas
SADD,Kansas,Bursch Private
SADD,Kansas,Bressler Field
SADD,Kansas,Huff
SADD,Kansas,Belcher
SADD,Kansas,Bucklin
SADD,Kansas,Albright
SADD,Kansas,Rucker Burdett
SADD,Kansas,Coffey County
SADD,Kansas,Fisher
SADD,Kansas,Moore Field
SADD,Kansas,Caldwell Muni
SADD,Kansas,Caney Muni Hospital Helicopter Pad
SADD,Kansas,Chanute Martin Johnson
SADD,Kansas,Schultz Field
SADD,Kansas,Neosho Memorial Rgnl Hospital
SADD,Kansas,Prairie Cottage
SADD,Kansas,Mono Aircraft
SADD,Kansas,Albers
SADD,Kansas,Chiles Airpark
SADD,Kansas,Cimarron Muni
SADD,Kansas,Clay Center Muni
SADD,Kansas,Callaway Airpark
SADD,Kansas,Rucker
SADD,Kansas,Coffeyville Muni
SADD,Kansas,Coffeyville Rgnl Medical Center
SADD,Kansas,Shalz Field
SADD,Kansas,Comanche County
SADD,Kansas,Blosser Muni
SADD,Kansas,Wamsley Field
SADD,Kansas,Cottonwood Falls
SADD,Kansas,Dexter Field
SADD,Kansas,Council Grove Muni
SADD,Kansas,Selby Farm
SADD,Kansas,Olson Aerodrome
SADD,Kansas,Ingels Aerodrome
SADD,Kansas,Dighton
SADD,Kansas,Dodge City Rgnl
SADD,Kansas,Alley Field
SADD,Kansas,Pilot Pointe Estates
SADD,Kansas,Lmn 120
SADD,Kansas,Griffith Fld
SADD,Kansas,Risky
SADD,Kansas,Strafuss
SADD,Kansas,Patty Field
SADD,Kansas,Foster Field
SADD,Kansas,El Dorado/Captain Jack Thomas Memorial
SADD,Kansas,Darbro Field
SADD,Kansas,Elkhart-Morton County
